method,split,stress_level,seed,rows,success,ci95_success,credit_f1,ci95_credit_f1,delayed_blame_f1,ci95_delayed_blame_f1,false_credit,ci95_false_credit,missed_credit,ci95_missed_credit,irreversible_side_effect,ci95_irreversible_side_effect,wasted_action_rate,ci95_wasted_action_rate,early_correction,ci95_early_correction,correction_latency,ci95_correction_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
temporal_difference_world_model,stress_09,1.00000,3,48,0.73611,0.05657,0.35069,0.05349,0.43750,0.05805,0.11111,0.03127,0.32986,0.05458,0.05903,0.02662,0.14583,0.03316,0.31597,0.05523,0.70569,0.02272,0.08572,0.00485,0.26152,0.00594,0.25212,0.07129
temporal_difference_world_model,stress_09,1.00000,4,48,0.66667,0.04863,0.40278,0.05657,0.47917,0.05805,0.15278,0.04221,0.25347,0.04958,0.05903,0.02834,0.16667,0.03639,0.37847,0.06054,0.70732,0.02276,0.08579,0.00487,0.26239,0.00559,0.18158,0.06562
temporal_difference_world_model,stress_09,1.00000,5,48,0.70486,0.06246,0.37847,0.06054,0.39236,0.06488,0.09722,0.02891,0.26736,0.05304,0.06250,0.03018,0.08333,0.03076,0.34028,0.06449,0.70782,0.02281,0.08549,0.00483,0.26275,0.00548,0.28840,0.08018
temporal_difference_world_model,stress_09,1.00000,6,48,0.71528,0.05584,0.40972,0.05234,0.50347,0.06034,0.09722,0.03870,0.29167,0.06113,0.07639,0.02911,0.14931,0.03920,0.29514,0.05523,0.70679,0.02226,0.08559,0.00478,0.26366,0.00535,0.23258,0.07848
temporal_difference_world_model,stress_09,1.00000,7,48,0.69097,0.05326,0.38542,0.05161,0.38889,0.04895,0.10417,0.03590,0.29167,0.05101,0.04514,0.02875,0.12847,0.04154,0.34722,0.05131,0.70651,0.02284,0.08557,0.00492,0.26399,0.00587,0.25228,0.07007
temporal_difference_world_model,stress_09,1.00000,8,48,0.69097,0.06738,0.36806,0.05668,0.39236,0.05544,0.15972,0.04956,0.27083,0.05019,0.06597,0.02706,0.09722,0.03870,0.35417,0.05294,0.70735,0.02288,0.08575,0.00479,0.26233,0.00522,0.23067,0.08088
temporal_difference_world_model,stress_09,1.00000,9,48,0.60764,0.05192,0.38194,0.04956,0.42708,0.06144,0.12500,0.03439,0.30208,0.06644,0.05903,0.02279,0.11458,0.03909,0.38194,0.04761,0.70608,0.02267,0.08593,0.00479,0.26289,0.00572,0.14795,0.06575
transformer_attention_attribution,stress_00,0.00000,0,48,0.59375,0.05407,0.39583,0.05294,0.36111,0.05699,0.05903,0.02996,0.29514,0.05259,0.07292,0.03356,0.13889,0.03274,0.33681,0.05371,0.68115,0.01149,0.02576,0.00256,0.28952,0.00674,0.15259,0.07673
transformer_attention_attribution,stress_00,0.00000,1,48,0.60069,0.04838,0.40972,0.05751,0.38889,0.05863,0.06944,0.02722,0.31250,0.06275,0.04514,0.02875,0.09028,0.03762,0.32986,0.05100,0.68291,0.01129,0.02558,0.00255,0.28883,0.00685,0.20767,0.07650
transformer_attention_attribution,stress_00,0.00000,2,48,0.53472,0.06875,0.44444,0.05943,0.37500,0.05007,0.06944,0.03201,0.31250,0.05294,0.05208,0.02413,0.13194,0.04558,0.35417,0.05640,0.68088,0.01141,0.02600,0.00261,0.28878,0.00674,0.10852,0.08214
transformer_attention_attribution,stress_00,0.00000,3,48,0.65972,0.05498,0.43750,0.06570,0.38889,0.06621,0.10069,0.03472,0.24306,0.05050,0.06944,0.02891,0.16667,0.04665,0.32292,0.04998,0.68095,0.01176,0.02562,0.00256,0.28926,0.00710,0.20708,0.08692
transformer_attention_attribution,stress_00,0.00000,4,48,0.63889,0.05863,0.42014,0.05501,0.40278,0.05657,0.07639,0.02744,0.27083,0.04417,0.04861,0.02166,0.13194,0.04122,0.25000,0.05671,0.68122,0.01135,0.02580,0.00257,0.28741,0.00718,0.23064,0.06561
transformer_attention_attribution,stress_00,0.00000,5,48,0.61806,0.05832,0.44097,0.06189,0.37847,0.06284,0.09028,0.03220,0.31944,0.05401,0.04861,0.02166,0.11111,0.04049,0.29861,0.04345,0.68173,0.01138,0.02577,0.00268,0.28974,0.00703,0.19556,0.08228
transformer_attention_attribution,stress_00,0.00000,6,48,0.59028,0.05584,0.45486,0.05123,0.36458,0.06125,0.07986,0.03224,0.28125,0.06163,0.06944,0.02722,0.14931,0.04266,0.31944,0.04545,0.68101,0.01174,0.02597,0.00257,0.28941,0.00698,0.14232,0.06509
transformer_attention_attribution,stress_00,0.00000,7,48,0.61458,0.05515,0.46528,0.05751,0.32986,0.05875,0.10069,0.04097,0.24306,0.05751,0.06944,0.03346,0.13194,0.03885,0.31944,0.06139,0.68124,0.01128,0.02559,0.00259,0.28956,0.00701,0.18343,0.06683
transformer_attention_attribution,stress_00,0.00000,8,48,0.57292,0.06371,0.42014,0.06227,0.37153,0.06015,0.09028,0.02911,0.26736,0.05030,0.04861,0.02566,0.13542,0.03460,0.31597,0.05608,0.68106,0.01141,0.02565,0.00254,0.28751,0.00705,0.15734,0.07947
transformer_attention_attribution,stress_00,0.00000,9,48,0.62153,0.06433,0.44792,0.06390,0.33681,0.04911,0.06944,0.02891,0.23958,0.05494,0.04861,0.02566,0.15278,0.03991,0.27778,0.04798,0.68098,0.01153,0.02559,0.00263,0.28773,0.00671,0.21687,0.06910
transformer_attention_attribution,stress_01,0.11111,0,48,0.52778,0.06253,0.42708,0.05229,0.37153,0.05259,0.08333,0.03369,0.31597,0.05349,0.05556,0.02808,0.15625,0.04998,0.32639,0.05751,0.70345,0.01256,0.03743,0.00286,0.30309,0.00732,0.07004,0.07772
transformer_attention_attribution,stress_01,0.11111,1,48,0.64583,0.06199,0.45139,0.06225,0.38889,0.06549,0.11806,0.03762,0.25347,0.05146,0.06944,0.02891,0.19097,0.03766,0.29861,0.04660,0.70288,0.01285,0.03707,0.00280,0.30344,0.00742,0.16099,0.08958
transformer_attention_attribution,stress_01,0.11111,2,48,0.60417,0.05556,0.39931,0.05304,0.35764,0.05326,0.07986,0.03638,0.29167,0.04912,0.04861,0.02166,0.12153,0.03859,0.24306,0.05324,0.70333,0.01269,0.03717,0.00284,0.30238,0.00746,0.18751,0.07098
transformer_attention_attribution,stress_01,0.11111,3,48,0.60417,0.05383,0.41319,0.06377,0.34375,0.05705,0.09722,0.03484,0.32639,0.04558,0.05903,0.02662,0.12500,0.04295,0.28819,0.05123,0.70406,0.01277,0.03735,0.00293,0.30354,0.00724,0.15085,0.08030
transformer_attention_attribution,stress_01,0.11111,4,48,0.59028,0.05412,0.45833,0.06035,0.34028,0.05751,0.11111,0.03682,0.27083,0.05294,0.06597,0.02525,0.17361,0.04453,0.31944,0.04847,0.70350,0.01280,0.03732,0.00287,0.30378,0.00728,0.11594,0.06856
transformer_attention_attribution,stress_01,0.11111,5,48,0.60764,0.05458,0.45833,0.06113,0.31250,0.05556,0.10764,0.03828,0.25347,0.05915,0.05903,0.02834,0.14583,0.03845,0.30903,0.06227,0.70308,0.01266,0.03692,0.00283,0.30264,0.00730,0.16722,0.06457
transformer_attention_attribution,stress_01,0.11111,6,48,0.57292,0.05494,0.40625,0.05494,0.33681,0.06265,0.11111,0.03274,0.29167,0.04715,0.05556,0.02634,0.13194,0.03634,0.32986,0.05629,0.70330,0.01255,0.03714,0.00280,0.30230,0.00754,0.12717,0.07441
transformer_attention_attribution,stress_01,0.11111,7,48,0.62847,0.06469,0.42361,0.05668,0.29514,0.05523,0.07986,0.02916,0.27778,0.05616,0.06944,0.03346,0.15972,0.04005,0.27083,0.04417,0.70292,0.01295,0.03718,0.00289,0.30288,0.00737,0.17111,0.07643
transformer_attention_attribution,stress_01,0.11111,8,48,0.63889,0.05177,0.38889,0.05943,0.31250,0.05470,0.08333,0.03226,0.33333,0.05147,0.05903,0.02478,0.14931,0.03797,0.34722,0.05983,0.70316,0.01281,0.03729,0.00283,0.30272,0.00708,0.17440,0.06343
transformer_attention_attribution,stress_01,0.11111,9,48,0.60764,0.06265,0.43056,0.04847,0.35764,0.05671,0.08681,0.03368,0.31250,0.05019,0.04167,0.02063,0.15278,0.04221,0.28472,0.05324,0.70354,0.01277,0.03674,0.00285,0.30292,0.00683,0.16716,0.08199
transformer_attention_attribution,stress_02,0.22222,0,48,0.56944,0.05401,0.38889,0.05782,0.32639,0.04859,0.08681,0.03638,0.28125,0.05161,0.05556,0.02448,0.13542,0.03460,0.25694,0.05143,0.72573,0.01397,0.04856,0.00311,0.31602,0.00738,0.13308,0.06585
transformer_attention_attribution,stress_02,0.22222,1,48,0.59028,0.05234,0.38542,0.05767,0.31250,0.05556,0.12500,0.04069,0.32986,0.04813,0.06250,0.03316,0.14236,0.04238,0.29167,0.04814,0.72675,0.01422,0.04873,0.00326,0.31705,0.00738,0.10304,0.08347
transformer_attention_attribution,stress_02,0.22222,2,48,0.59722,0.04944,0.43403,0.06359,0.29861,0.05324,0.12500,0.03298,0.26736,0.05214,0.06250,0.02686,0.17014,0.04294,0.31597,0.05076,0.72603,0.01411,0.04873,0.00315,0.31654,0.00758,0.11913,0.06487
transformer_attention_attribution,stress_02,0.22222,3,48,0.62847,0.05935,0.42361,0.05668,0.31944,0.05822,0.11458,0.04257,0.28819,0.05815,0.05208,0.02602,0.15972,0.03885,0.29514,0.05935,0.72495,0.01369,0.04831,0.00306,0.31625,0.00733,0.16475,0.07304
transformer_attention_attribution,stress_02,0.22222,4,48,0.56250,0.05112,0.38889,0.04698,0.29861,0.05751,0.11806,0.03363,0.27778,0.05268,0.06944,0.02722,0.15278,0.04107,0.32292,0.05451,0.72600,0.01373,0.04868,0.00304,0.31680,0.00763,0.08650,0.06864
transformer_attention_attribution,stress_02,0.22222,5,48,0.62847,0.06015,0.42014,0.05995,0.30208,0.05385,0.10069,0.03187,0.30556,0.05268,0.06597,0.02875,0.14583,0.04523,0.27083,0.04924,0.72538,0.01423,0.04884,0.00317,0.31659,0.00764,0.15735,0.07251
transformer_attention_attribution,stress_02,0.22222,6,48,0.62500,0.04614,0.37847,0.05815,0.28472,0.05234,0.09375,0.03356,0.31944,0.05038,0.06944,0.02722,0.15972,0.03762,0.34028,0.06148,0.72505,0.01404,0.04876,0.00311,0.31560,0.00739,0.13901,0.06192
transformer_attention_attribution,stress_02,0.22222,7,48,0.64236,0.05915,0.41319,0.04764,0.34028,0.06449,0.10069,0.03187,0.29514,0.04689,0.04514,0.02525,0.18056,0.04332,0.26736,0.05214,0.72547,0.01408,0.04804,0.00315,0.31563,0.00728,0.17705,0.07909
transformer_attention_attribution,stress_02,0.22222,8,48,0.57639,0.05992,0.42014,0.05326,0.34375,0.05705,0.08681,0.03505,0.33681,0.05100,0.05208,0.02602,0.15278,0.04221,0.30556,0.05085,0.72584,0.01421,0.04860,0.00317,0.31635,0.00740,0.10973,0.06558
transformer_attention_attribution,stress_02,0.22222,9,48,0.57292,0.04552,0.42014,0.05835,0.34722,0.05313,0.07292,0.02903,0.30556,0.04798,0.06597,0.03035,0.13542,0.03724,0.25000,0.05754,0.72589,0.01411,0.04878,0.00308,0.31500,0.00751,0.12151,0.06150
transformer_attention_attribution,stress_03,0.33333,0,48,0.62500,0.05101,0.43403,0.06208,0.26736,0.05214,0.14236,0.04009,0.27778,0.04895,0.06944,0.02722,0.15972,0.04005,0.29861,0.04558,0.74830,0.01531,0.06005,0.00337,0.32915,0.00753,0.12855,0.06856
transformer_attention_attribution,stress_03,0.33333,1,48,0.62153,0.05650,0.38542,0.05429,0.30556,0.05863,0.12847,0.04154,0.29514,0.04982,0.05556,0.02808,0.17014,0.04403,0.25000,0.05415,0.74678,0.01498,0.05977,0.00338,0.32938,0.00726,0.13354,0.07170
transformer_attention_attribution,stress_03,0.33333,2,48,0.54514,0.05895,0.37500,0.05283,0.29167,0.05283,0.12500,0.03574,0.27778,0.05616,0.07292,0.02903,0.17361,0.04558,0.30556,0.05177,0.74864,0.01489,0.06020,0.00331,0.32929,0.00760,0.04453,0.08193
transformer_attention_attribution,stress_03,0.33333,3,48,0.64931,0.05935,0.37500,0.05795,0.29861,0.05324,0.10764,0.03150,0.32639,0.05324,0.05903,0.02834,0.16667,0.04863,0.25000,0.04765,0.74775,0.01549,0.06030,0.00346,0.32957,0.00771,0.15633,0.07467
transformer_attention_attribution,stress_03,0.33333,4,48,0.59722,0.05223,0.37500,0.05876,0.24306,0.05234,0.10764,0.03828,0.34375,0.05705,0.09028,0.03069,0.16667,0.04127,0.32639,0.06736,0.74686,0.01528,0.06020,0.00338,0.32903,0.00724,0.06273,0.07213
transformer_attention_attribution,stress_03,0.33333,5,48,0.63194,0.05913,0.36111,0.06177,0.29861,0.06300,0.12500,0.03152,0.28819,0.04739,0.06250,0.02856,0.18056,0.04221,0.25000,0.04350,0.74710,0.01541,0.05954,0.00336,0.32888,0.00735,0.13441,0.08240
transformer_attention_attribution,stress_03,0.33333,6,48,0.57986,0.06227,0.41319,0.05414,0.32986,0.05955,0.10417,0.03590,0.32986,0.05371,0.04514,0.02117,0.18056,0.04107,0.30208,0.04630,0.74798,0.01567,0.05998,0.00346,0.32951,0.00756,0.09375,0.07283
transformer_attention_attribution,stress_03,0.33333,7,48,0.55903,0.04911,0.39583,0.05556,0.33333,0.05502,0.08681,0.03638,0.30556,0.05085,0.07986,0.03368,0.13889,0.03682,0.26736,0.05480,0.74735,0.01560,0.06022,0.00337,0.32725,0.00763,0.07918,0.07047
transformer_attention_attribution,stress_03,0.33333,8,48,0.60417,0.05556,0.42708,0.05664,0.29861,0.04859,0.10069,0.03472,0.27778,0.04049,0.06944,0.03346,0.15972,0.04859,0.25694,0.05143,0.74774,0.01554,0.06003,0.00339,0.32732,0.00728,0.12781,0.06982
transformer_attention_attribution,stress_03,0.33333,9,48,0.58333,0.04765,0.37500,0.05192,0.29861,0.04956,0.11458,0.03660,0.30903,0.05414,0.05556,0.02971,0.16319,0.04613,0.30903,0.04238,0.74651,0.01547,0.06015,0.00342,0.33016,0.00752,0.10050,0.06447
transformer_attention_attribution,stress_04,0.44444,0,48,0.55556,0.06403,0.36111,0.04895,0.25347,0.05501,0.11806,0.03501,0.28472,0.04761,0.08681,0.03074,0.19444,0.04165,0.29861,0.05498,0.77004,0.01625,0.07171,0.00362,0.34266,0.00778,0.02282,0.08842
transformer_attention_attribution,stress_04,0.44444,1,48,0.61111,0.05943,0.36458,0.05889,0.32292,0.05274,0.10764,0.03150,0.35069,0.05436,0.05903,0.02662,0.18750,0.05019,0.23958,0.04116,0.76937,0.01679,0.07182,0.00374,0.34235,0.00766,0.09063,0.07307
transformer_attention_attribution,stress_04,0.44444,2,48,0.58333,0.06228,0.37153,0.05774,0.27083,0.05204,0.11806,0.04005,0.33681,0.05629,0.09375,0.03061,0.15972,0.03885,0.30903,0.06227,0.76894,0.01659,0.07149,0.00365,0.34216,0.00729,0.04281,0.08175
transformer_attention_attribution,stress_04,0.44444,3,48,0.59028,0.05412,0.34375,0.06554,0.29167,0.05876,0.15278,0.03991,0.29514,0.05076,0.07986,0.03638,0.18403,0.04154,0.28125,0.05069,0.76910,0.01680,0.07109,0.00364,0.34126,0.00740,0.05080,0.08261
transformer_attention_attribution,stress_04,0.44444,4,48,0.55208,0.05601,0.38542,0.06315,0.30903,0.06073,0.10069,0.03472,0.33333,0.05996,0.05208,0.02413,0.18403,0.03920,0.26389,0.05038,0.76939,0.01688,0.07159,0.00371,0.34137,0.00777,0.05203,0.06865
transformer_attention_attribution,stress_04,0.44444,5,48,0.53819,0.06246,0.38542,0.05341,0.29167,0.04912,0.07292,0.03494,0.32986,0.05955,0.08681,0.03766,0.15625,0.03692,0.25694,0.04859,0.76924,0.01658,0.07169,0.00365,0.34064,0.00763,0.03198,0.08428
transformer_attention_attribution,stress_04,0.44444,6,48,0.58681,0.05671,0.41667,0.05671,0.28125,0.04680,0.10764,0.02996,0.29514,0.04038,0.07639,0.03069,0.20486,0.04886,0.26042,0.05319,0.76972,0.01687,0.07132,0.00366,0.34038,0.00720,0.05978,0.08028
transformer_attention_attribution,stress_04,0.44444,7,48,0.57639,0.05668,0.37500,0.04715,0.29514,0.04982,0.14236,0.04009,0.29514,0.04886,0.08681,0.03224,0.17361,0.04761,0.30556,0.04165,0.76887,0.01695,0.07170,0.00366,0.34300,0.00761,0.04072,0.07781
transformer_attention_attribution,stress_04,0.44444,8,48,0.58681,0.05326,0.39236,0.06488,0.33333,0.05327,0.11458,0.03249,0.33681,0.05192,0.06597,0.02525,0.14931,0.03403,0.30556,0.06022,0.77042,0.01681,0.07143,0.00362,0.34226,0.00777,0.08473,0.06071
transformer_attention_attribution,stress_04,0.44444,9,48,0.61458,0.05767,0.39583,0.04924,0.30208,0.04630,0.13194,0.04558,0.32639,0.05050,0.07639,0.02911,0.18056,0.04748,0.28819,0.05975,0.76795,0.01667,0.07157,0.00374,0.34188,0.00769,0.07810,0.08078
transformer_attention_attribution,stress_05,0.55556,0,48,0.56944,0.06366,0.34722,0.05657,0.23958,0.04229,0.12500,0.03951,0.35069,0.05774,0.08681,0.02916,0.15278,0.03618,0.29861,0.05498,0.79111,0.01810,0.08293,0.00392,0.35441,0.00720,0.02723,0.08338
transformer_attention_attribution,stress_05,0.55556,1,48,0.56250,0.05556,0.34722,0.05740,0.25694,0.04956,0.13542,0.04312,0.31944,0.05740,0.09375,0.03627,0.17708,0.04058,0.27778,0.05085,0.79104,0.01811,0.08254,0.00393,0.35331,0.00750,0.00575,0.08020
transformer_attention_attribution,stress_05,0.55556,2,48,0.55208,0.05429,0.39236,0.06112,0.31250,0.06424,0.12153,0.03605,0.35417,0.05640,0.04861,0.02166,0.21528,0.04005,0.26736,0.04838,0.79191,0.01821,0.08305,0.00399,0.35492,0.00787,0.01321,0.07188
transformer_attention_attribution,stress_05,0.55556,3,48,0.53472,0.05832,0.38194,0.05234,0.25694,0.04558,0.10069,0.03734,0.31597,0.06321,0.10417,0.03966,0.17708,0.03561,0.23958,0.04447,0.79117,0.01793,0.08291,0.00392,0.35349,0.00768,-0.01541,0.09056
transformer_attention_attribution,stress_05,0.55556,4,48,0.61806,0.05050,0.38542,0.06240,0.25347,0.04764,0.13194,0.03363,0.30556,0.03682,0.08681,0.02916,0.23958,0.04854,0.25000,0.05054,0.79225,0.01807,0.08275,0.00391,0.35307,0.00742,0.03748,0.07656
transformer_attention_attribution,stress_05,0.55556,5,48,0.53819,0.05259,0.33681,0.04911,0.29514,0.04789,0.14236,0.04238,0.31250,0.04827,0.09722,0.03201,0.19444,0.04386,0.28472,0.04956,0.79152,0.01816,0.08301,0.00393,0.35620,0.00763,-0.03367,0.08032
transformer_attention_attribution,stress_05,0.55556,6,48,0.56597,0.05480,0.36111,0.05444,0.28472,0.04558,0.11111,0.03552,0.33681,0.04613,0.05903,0.02279,0.14583,0.03316,0.29514,0.05608,0.79254,0.01804,0.08282,0.00387,0.35453,0.00797,0.07090,0.06419
transformer_attention_attribution,stress_05,0.55556,7,48,0.59722,0.05401,0.34028,0.05412,0.27431,0.04294,0.12847,0.04587,0.34722,0.05822,0.08333,0.02918,0.18750,0.04523,0.27083,0.05966,0.79040,0.01805,0.08308,0.00400,0.35451,0.00773,0.03720,0.07536
transformer_attention_attribution,stress_05,0.55556,8,48,0.59722,0.05488,0.37153,0.05169,0.31944,0.05740,0.12500,0.04183,0.33681,0.05629,0.07986,0.03074,0.16667,0.04562,0.26042,0.04951,0.79097,0.01790,0.08295,0.00392,0.35468,0.00772,0.05989,0.08454
transformer_attention_attribution,stress_05,0.55556,9,48,0.52083,0.06275,0.35069,0.05076,0.30903,0.06227,0.11458,0.04029,0.33333,0.05238,0.11458,0.03787,0.18056,0.04847,0.27083,0.04924,0.79241,0.01812,0.08295,0.00395,0.35521,0.00761,-0.05708,0.09653
transformer_attention_attribution,stress_06,0.66667,0,48,0.54167,0.05956,0.36806,0.06148,0.28819,0.05895,0.13194,0.04345,0.38889,0.06692,0.04861,0.02374,0.22569,0.03828,0.26042,0.04655,0.81433,0.01938,0.09439,0.00423,0.36769,0.00799,-0.02775,0.08095
transformer_attention_attribution,stress_06,0.66667,1,48,0.55208,0.05684,0.37500,0.05372,0.25347,0.05671,0.11458,0.04029,0.30208,0.06785,0.10764,0.03950,0.18750,0.03845,0.23264,0.04097,0.81324,0.01928,0.09439,0.00421,0.36627,0.00754,-0.01361,0.08697
transformer_attention_attribution,stress_06,0.66667,2,48,0.60764,0.04911,0.33333,0.05916,0.24306,0.04558,0.14236,0.03368,0.36458,0.04830,0.08333,0.03076,0.24306,0.04859,0.26389,0.05573,0.81483,0.01942,0.09409,0.00420,0.36634,0.00757,-0.00558,0.08138
transformer_attention_attribution,stress_06,0.66667,3,48,0.55556,0.05444,0.33681,0.05875,0.28125,0.04878,0.13542,0.03849,0.34722,0.04944,0.10417,0.03720,0.19097,0.03638,0.25694,0.05584,0.81316,0.01951,0.09437,0.00422,0.36837,0.00770,-0.03742,0.07719
transformer_attention_attribution,stress_06,0.66667,4,48,0.54861,0.05324,0.37153,0.06170,0.26736,0.04739,0.13542,0.04087,0.31944,0.05740,0.08333,0.02918,0.16319,0.03297,0.29167,0.04715,0.81419,0.01945,0.09431,0.00413,0.36678,0.00816,0.00728,0.07220
transformer_attention_attribution,stress_06,0.66667,5,48,0.59722,0.05903,0.30208,0.04927,0.25347,0.04125,0.14931,0.04376,0.33681,0.05875,0.08681,0.03368,0.19792,0.04526,0.25347,0.05586,0.81250,0.01937,0.09450,0.00431,0.36737,0.00788,0.01684,0.07162
transformer_attention_attribution,stress_06,0.66667,6,48,0.60417,0.04827,0.34722,0.05488,0.28819,0.05214,0.15278,0.04107,0.32639,0.06071,0.07986,0.03224,0.19792,0.05022,0.26389,0.05223,0.81320,0.01899,0.09448,0.00416,0.36675,0.00782,0.03402,0.08723
transformer_attention_attribution,stress_06,0.66667,7,48,0.52431,0.06451,0.32986,0.05371,0.27778,0.06328,0.13542,0.04630,0.36111,0.06100,0.11806,0.03885,0.18403,0.04789,0.26389,0.05223,0.81481,0.01938,0.09437,0.00423,0.36749,0.00781,-0.08574,0.09876
transformer_attention_attribution,stress_06,0.66667,8,48,0.55903,0.05629,0.35417,0.05204,0.28125,0.05252,0.13889,0.04165,0.32986,0.05371,0.12500,0.03152,0.18750,0.04309,0.27778,0.05177,0.81466,0.01947,0.09446,0.00419,0.36788,0.00768,-0.04933,0.07714
transformer_attention_attribution,stress_06,0.66667,9,48,0.52431,0.06303,0.30556,0.05444,0.25000,0.05587,0.15625,0.04058,0.35417,0.05640,0.10764,0.03297,0.19792,0.05385,0.25347,0.04862,0.81378,0.01907,0.09436,0.00421,0.36608,0.00779,-0.08981,0.07802
transformer_attention_attribution,stress_07,0.77778,0,48,0.57292,0.05138,0.32639,0.05832,0.22917,0.05112,0.16667,0.03507,0.36111,0.05177,0.10069,0.03333,0.21181,0.05030,0.25694,0.05234,0.83705,0.02077,0.10544,0.00452,0.37890,0.00778,-0.05470,0.08107
transformer_attention_attribution,stress_07,0.77778,1,48,0.52778,0.05616,0.31597,0.06396,0.26042,0.05045,0.12847,0.03539,0.37153,0.05349,0.10764,0.04182,0.18403,0.03539,0.25000,0.05054,0.83534,0.02059,0.10565,0.00444,0.38067,0.00762,-0.07604,0.07742
transformer_attention_attribution,stress_07,0.77778,2,48,0.55903,0.05458,0.34722,0.05903,0.25000,0.04665,0.15625,0.04706,0.34722,0.06291,0.11458,0.03660,0.20486,0.03539,0.28819,0.05123,0.83646,0.02085,0.10572,0.00443,0.37907,0.00832,-0.06865,0.08727
transformer_attention_attribution,stress_07,0.77778,3,48,0.59028,0.06449,0.30208,0.04731,0.24653,0.04456,0.16319,0.03828,0.35764,0.06227,0.08681,0.03368,0.21181,0.04739,0.25000,0.05415,0.83485,0.02058,0.10599,0.00456,0.37942,0.00802,-0.01863,0.07358
transformer_attention_attribution,stress_07,0.77778,4,48,0.57292,0.05229,0.33681,0.05282,0.26042,0.05407,0.16319,0.03950,0.33681,0.05544,0.06944,0.02543,0.19792,0.05297,0.24653,0.05146,0.83575,0.02013,0.10596,0.00448,0.37917,0.00796,0.00033,0.08383
transformer_attention_attribution,stress_07,0.77778,5,48,0.52778,0.05782,0.28819,0.05214,0.28472,0.05668,0.15972,0.05050,0.35417,0.06123,0.10417,0.03316,0.20833,0.05101,0.28472,0.05584,0.83711,0.02080,0.10596,0.00450,0.37976,0.00799,-0.09530,0.08487
transformer_attention_attribution,stress_07,0.77778,6,48,0.53125,0.05207,0.34722,0.05401,0.28472,0.05498,0.13542,0.03849,0.34722,0.05740,0.12500,0.03574,0.21528,0.04122,0.28472,0.04956,0.83641,0.02076,0.10592,0.00450,0.38041,0.00781,-0.10436,0.07469
transformer_attention_attribution,stress_07,0.77778,7,48,0.54861,0.05751,0.30208,0.05558,0.25000,0.05502,0.19097,0.05237,0.35764,0.05995,0.11458,0.03528,0.22569,0.05712,0.21528,0.04859,0.83600,0.02031,0.10577,0.00447,0.37843,0.00799,-0.11296,0.08355
transformer_attention_attribution,stress_07,0.77778,8,48,0.60764,0.06112,0.34722,0.05488,0.29167,0.04614,0.18403,0.04483,0.31597,0.06469,0.09375,0.03494,0.24306,0.05050,0.21181,0.04535,0.83677,0.02058,0.10593,0.00449,0.37939,0.00811,-0.02108,0.08712
transformer_attention_attribution,stress_07,0.77778,9,48,0.53125,0.05969,0.33681,0.05458,0.23958,0.04116,0.16319,0.04294,0.37500,0.05795,0.11111,0.02808,0.18056,0.03991,0.25694,0.04453,0.83671,0.02045,0.10598,0.00455,0.38037,0.00816,-0.09260,0.08816
